blind30s,13,17,16,19,19,0.527117031398668,0.4995242626070409,0.4138915318744053,0.39961941008563273,0.39961941008563273
null30s,5,5,5,5,5,0.40627973358705993,0.40627973358705993,0.40627973358705993,0.40627973358705993,0.40627973358705993
smart30s,25,20,26,19,18,0.4005708848715509,0.2987630827783064,0.4072312083729781,0.39961941008563273,0.4081826831588963
symex30s,18,11,22,25,24,0.4005708848715509,0.4138915318744053,0.4081826831588963,0.4814462416745956,0.40627973358705993
