blind30s,43,37,44,21,43,0.6021021021021021,0.6216216216216216,0.6246246246246246,0.5930930930930931,0.6141141141141141
null30s,4,9,34,19,10,0.16216216216216217,0.2012012012012012,0.5405405405405406,0.521021021021021,0.5135135135135135
smart30s,51,53,49,49,53,0.6126126126126126,0.6006006006006006,0.6246246246246246,0.6006006006006006,0.6006006006006006
symex30s,40,46,43,38,48,0.6126126126126126,0.6066066066066066,0.6126126126126126,0.6111111111111112,0.6021021021021021
