blind30s,49,43,42,37,46,0.6185185185185185,0.6185185185185185,0.6185185185185185,0.6185185185185185,0.6185185185185185
null30s,1,1,1,1,1,0.024074074074074074,0.024074074074074074,0.024074074074074074,0.024074074074074074,0.024074074074074074
smart30s,49,50,49,46,49,0.6185185185185185,0.6185185185185185,0.6185185185185185,0.6185185185185185,0.6185185185185185
symex30s,32,37,34,43,47,0.6314814814814815,0.6351851851851852,0.6185185185185185,0.6185185185185185,0.6185185185185185
