blind30s,4,4,4,5,5,0.3882978723404255,0.3882978723404255,0.3861702127659574,0.3882978723404255,0.3861702127659574
null30s,2,2,2,2,2,0.3425531914893617,0.3425531914893617,0.3425531914893617,0.3425531914893617,0.3425531914893617
smart30s,24,24,28,29,26,0.4819148936170213,0.4819148936170213,0.4819148936170213,0.474468085106383,0.46595744680851064
symex30s,29,28,30,30,30,0.4787234042553192,0.39361702127659576,0.3904255319148936,0.4787234042553192,0.4787234042553192
